"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.527498292E0,-7.499404907E-2,9.011260986E-2,9.774523773E0
9.537484292E0,-7.723937988E-2,8.652008057E-2,9.791288910E0
9.547470292E0,-6.960525513E-2,7.888595581E-2,9.802964630E0
9.557456292E0,-7.723937988E-2,6.242019653E-2,9.790839844E0
9.567442292E0,-6.556365967E-2,6.556365967E-2,9.804910583E0
9.577428292E0,-7.170089722E-2,7.125183105E-2,9.785750427E0
9.587414292E0,-7.304809570E-2,7.798782349E-2,9.802365875E0
9.597400292E0,-8.397537231E-2,7.768844604E-2,9.790989532E0
9.607387292E0,-7.334747314E-2,9.370513916E-2,9.774224396E0
9.617373292E0,-7.140151978E-2,7.963439941E-2,9.808952179E0
9.627359292E0,-6.780899048E-2,6.361770630E-2,9.790690155E0
9.637345292E0,-6.975494385E-2,7.738906860E-2,9.794132996E0
9.647331292E0,-8.741821289E-2,8.487350464E-2,9.805509338E0
9.657317292E0,-8.247848511E-2,7.499404907E-2,9.786049805E0
9.667303292E0,-7.828720093E-2,9.460327148E-2,9.804461517E0
9.677289292E0,-6.945556641E-2,8.247848511E-2,9.800120544E0
9.687275292E0,-8.801696777E-2,7.334747314E-2,9.778265991E0
9.697261292E0,-7.798782349E-2,7.843688965E-2,9.813592529E0
9.707247292E0,-7.334747314E-2,7.035369873E-2,9.777367859E0
9.717233292E0,-6.316864014E-2,7.394622803E-2,9.800270233E0
9.727219292E0,-7.828720093E-2,8.592132568E-2,9.825118561E0
9.737205292E0,-7.304809570E-2,7.843688965E-2,9.800270233E0
9.747191292E0,-6.990463257E-2,8.277786255E-2,9.812694397E0
9.757177292E0,-6.885681152E-2,8.158035278E-2,9.798324280E0
9.767163292E0,-8.532257080E-2,8.637039185E-2,9.797126770E0
9.777149292E0,-7.364685059E-2,8.412506104E-2,9.790540466E0
9.787135292E0,-7.783813477E-2,7.978408813E-2,9.792636108E0
9.797121292E0,-8.202941895E-2,7.170089722E-2,9.789342957E0
9.807107292E0,-7.319778442E-2,8.158035278E-2,9.796528015E0
9.817093292E0,-7.214996338E-2,7.334747314E-2,9.796827393E0
9.827079792E0,-7.574249268E-2,7.080276489E-2,9.806856537E0
9.837065792E0,-8.083190918E-2,6.900650024E-2,9.804162140E0
9.847052792E0,-8.008346558E-2,6.990463257E-2,9.789642334E0
9.857038792E0,-5.942642212E-2,8.247848511E-2,9.778265991E0
9.867024792E0,-7.753875732E-2,7.589218140E-2,9.812993774E0
9.877010792E0,-7.544311523E-2,8.202941895E-2,9.804311829E0
9.886996792E0,-6.870712280E-2,7.649093628E-2,9.790989532E0
9.896982792E0,-7.634124756E-2,7.229965210E-2,9.798324280E0
9.906968792E0,-6.825805664E-2,7.858657837E-2,9.797126770E0
9.916954792E0,-8.202941895E-2,1.011895752E-1,9.810598755E0
9.926940792E0,-8.023315430E-2,7.065307617E-2,9.795929260E0
9.936926792E0,-8.083190918E-2,7.963439941E-2,9.798174591E0
9.946912792E0,-7.574249268E-2,7.694000244E-2,9.802515564E0
9.956898792E0,-7.334747314E-2,7.319778442E-2,9.784702606E0
9.966884792E0,-7.574249268E-2,8.098159790E-2,9.800419922E0
9.976870792E0,-7.334747314E-2,7.619155884E-2,9.784852295E0
9.986856792E0,-7.095245361E-2,7.918533325E-2,9.813592529E0
9.996842792E0,-7.020401001E-2,8.592132568E-2,9.804162140E0
1.000682879E1,-7.274871826E-2,7.544311523E-2,9.804012451E0
1.001681479E1,-7.214996338E-2,8.367599487E-2,9.805060272E0
1.002680079E1,-6.301895142E-2,7.469467163E-2,9.797126770E0
1.003678679E1,-6.990463257E-2,7.200027466E-2,9.790540466E0
1.004677279E1,-7.753875732E-2,7.843688965E-2,9.791737976E0
1.005675879E1,-7.574249268E-2,8.158035278E-2,9.797426147E0
1.006674479E1,-7.035369873E-2,8.202941895E-2,9.802964630E0
1.007673079E1,-7.214996338E-2,7.319778442E-2,9.797725525E0
1.008671679E1,-7.933502197E-2,7.214996338E-2,9.790839844E0
1.009670379E1,-6.780899048E-2,8.412506104E-2,9.799521790E0
1.010668979E1,-7.514373779E-2,8.846603394E-2,9.782457275E0
1.011667579E1,-9.026229858E-2,7.140151978E-2,9.781259766E0
1.012666179E1,-7.065307617E-2,7.424560547E-2,9.789941711E0
1.013664779E1,-6.795867920E-2,6.930587769E-2,9.795180817E0
1.014663379E1,-6.855743408E-2,7.259902954E-2,9.796677704E0
1.015661979E1,-6.750961304E-2,9.954299927E-2,9.802964630E0
1.016660579E1,-7.993377686E-2,7.110214233E-2,9.786798248E0
1.017659179E1,-7.559280396E-2,6.062393188E-2,9.789792023E0
1.018657779E1,-6.092330933E-2,8.322692871E-2,9.805209961E0
1.019656379E1,-8.472381592E-2,5.179229736E-2,9.803713074E0
1.020654979E1,-8.607101440E-2,8.427474976E-2,9.785900116E0
1.021653579E1,-7.768844604E-2,8.681945801E-2,9.792636108E0
1.022652179E1,-8.936416626E-2,5.867797852E-2,9.808652802E0
1.023650779E1,-6.137237549E-2,7.873626709E-2,9.762997742E0
1.024649379E1,-6.586303711E-2,6.092330933E-2,9.821526031E0
1.025647979E1,-9.026229858E-2,7.364685059E-2,9.806108093E0
1.026646579E1,-9.160949707E-2,8.801696777E-2,9.783954163E0
1.027645179E1,-8.891510010E-2,8.876541138E-2,9.829309845E0
1.028643779E1,-6.870712280E-2,7.664062500E-2,9.772428131E0
1.029642379E1,-5.837860107E-2,6.167175293E-2,9.799372101E0
1.030640979E1,-6.930587769E-2,7.723937988E-2,9.798174591E0
1.031639579E1,-9.355545044E-2,7.065307617E-2,9.782756653E0
1.032638179E1,-8.397537231E-2,1.085243225E-1,9.813742218E0
1.033636879E1,-7.080276489E-2,7.948471069E-2,9.778565369E0
1.034635479E1,-6.271957397E-2,6.376739502E-2,9.795480194E0
1.035634079E1,-5.807922363E-2,5.987548828E-2,9.817783813E0
1.036632679E1,-7.349716187E-2,6.242019653E-2,9.774823151E0
1.037631279E1,-8.906478882E-2,7.499404907E-2,9.829758911E0
1.038629879E1,-7.604187012E-2,9.190887451E-2,9.806257782E0
1.039628479E1,-7.738906860E-2,9.056167603E-2,9.779912567E0
1.040627079E1,-6.406677246E-2,6.721023560E-2,9.827962646E0
1.041625679E1,-6.721023560E-2,8.053253174E-2,9.798324280E0
1.042624279E1,-8.846603394E-2,9.565109253E-2,9.793683929E0
1.043622879E1,-8.906478882E-2,8.921447754E-2,9.814340973E0
1.044621479E1,-8.053253174E-2,7.858657837E-2,9.774673462E0
1.045620079E1,-8.143066406E-2,7.813751221E-2,9.824070740E0
1.046618679E1,-5.643264771E-2,6.526428223E-2,9.796677704E0
1.047617279E1,-5.882766724E-2,6.062393188E-2,9.768685913E0
1.048615879E1,-8.547225952E-2,7.888595581E-2,9.825268250E0
1.049614479E1,-7.753875732E-2,9.385482788E-2,9.787097626E0
1.050613079E1,-8.666976929E-2,7.214996338E-2,9.796228638E0
1.051611679E1,-6.436614990E-2,7.020401001E-2,9.821076965E0
1.052610279E1,-6.077362061E-2,6.975494385E-2,9.755213928E0
1.053608879E1,-6.571334839E-2,7.664062500E-2,9.819879456E0
1.054607479E1,-8.891510010E-2,8.622070312E-2,9.801018677E0
1.055606079E1,-1.043330383E-1,7.649093628E-2,9.781559143E0
1.056604679E1,-7.694000244E-2,7.349716187E-2,9.839189301E0
1.057603279E1,-6.795867920E-2,6.930587769E-2,9.745783539E0
1.058601979E1,-7.095245361E-2,7.304809570E-2,9.811646576E0
1.059600579E1,-7.723937988E-2,6.960525513E-2,9.795180817E0
1.060599179E1,-7.559280396E-2,8.652008057E-2,9.752070465E0
1.061597779E1,-8.202941895E-2,7.828720093E-2,9.826316071E0
1.062596379E1,-7.125183105E-2,7.229965210E-2,9.760003967E0
1.063594979E1,-7.349716187E-2,7.259902954E-2,9.801168365E0
1.064593579E1,-5.972579956E-2,7.125183105E-2,9.820029144E0
1.065592179E1,-7.394622803E-2,7.379653931E-2,9.768536224E0
1.066590779E1,-8.143066406E-2,8.966354370E-2,9.833800507E0
1.067589379E1,-7.978408813E-2,9.595046997E-2,9.785001984E0
1.068587979E1,-7.753875732E-2,8.921447754E-2,9.782307587E0
1.069586579E1,-7.349716187E-2,7.574249268E-2,9.826316071E0
1.070585179E1,-6.945556641E-2,7.574249268E-2,9.775870972E0
1.071583779E1,-7.274871826E-2,8.023315430E-2,9.806706848E0
1.072582379E1,-8.696914673E-2,8.696914673E-2,9.807455292E0
1.073580979E1,-7.394622803E-2,8.756790161E-2,9.790091400E0
1.074579579E1,-7.155120850E-2,7.170089722E-2,9.815987549E0
1.075578179E1,-7.155120850E-2,6.526428223E-2,9.762997742E0
1.076576779E1,-5.613327026E-2,7.529342651E-2,9.811496887E0
1.077575379E1,-8.247848511E-2,8.412506104E-2,9.806257782E0
1.078573979E1,-9.595046997E-2,8.053253174E-2,9.773775330E0
1.079572579E1,-8.607101440E-2,7.454498291E-2,9.826765137E0
1.080571179E1,-8.217910767E-2,8.083190918E-2,9.753866730E0
1.081569779E1,-6.930587769E-2,7.649093628E-2,9.801467743E0
1.082568329E1,-6.316864014E-2,7.783813477E-2,9.805659027E0
1.083567029E1,-6.197113037E-2,7.544311523E-2,9.765692139E0
1.084565629E1,-7.843688965E-2,7.439529419E-2,9.803862762E0
1.085564229E1,-9.340576172E-2,9.310638428E-2,9.776619415E0
1.086562829E1,-7.694000244E-2,8.217910767E-2,9.793534241E0
1.087561429E1,-6.541397095E-2,7.364685059E-2,9.816436615E0
1.088560029E1,-6.721023560E-2,7.948471069E-2,9.748028870E0
1.089558629E1,-6.242019653E-2,7.050338745E-2,9.811047821E0
1.090557229E1,-6.930587769E-2,9.205856323E-2,9.796378326E0
1.091555829E1,-8.427474976E-2,9.250762939E-2,9.780511322E0
1.092554429E1,-8.083190918E-2,7.319778442E-2,9.816885681E0
1.093553029E1,-6.002517700E-2,6.541397095E-2,9.760902100E0
1.094551629E1,-6.436614990E-2,6.256988525E-2,9.802365875E0
1.095550229E1,-7.723937988E-2,6.316864014E-2,9.805060272E0
1.096548829E1,-8.637039185E-2,8.023315430E-2,9.767039337E0
1.097547429E1,-7.170089722E-2,8.936416626E-2,9.812993774E0
1.098546029E1,-9.131011963E-2,7.738906860E-2,9.794881439E0
1.099544629E1,-7.634124756E-2,7.783813477E-2,9.793983307E0
1.100543229E1,-5.254074097E-2,6.316864014E-2,9.818083191E0
1.101541829E1,-8.532257080E-2,7.529342651E-2,9.763297119E0
1.102540429E1,-8.577163696E-2,7.903564453E-2,9.810748444E0
1.103539029E1,-7.933502197E-2,7.903564453E-2,9.792785797E0
1.104537629E1,-7.140151978E-2,7.753875732E-2,9.786498871E0
1.105536229E1,-6.092330933E-2,7.095245361E-2,9.825417938E0
1.106534829E1,-5.763015747E-2,6.616241455E-2,9.784852295E0
1.107533429E1,-7.005432129E-2,7.933502197E-2,9.797575836E0
1.108532129E1,-8.307723999E-2,7.679031372E-2,9.815538483E0
1.109530729E1,-7.214996338E-2,9.370513916E-2,9.760303345E0
1.110529329E1,-6.885681152E-2,7.843688965E-2,9.804311829E0
1.111527929E1,-5.134323120E-2,6.915618896E-2,9.794881439E0
1.112526529E1,-7.364685059E-2,7.828720093E-2,9.770631866E0
1.113525129E1,-7.963439941E-2,9.235794067E-2,9.817933502E0
1.114523729E1,-9.684860229E-2,9.205856323E-2,9.770781555E0
1.115522329E1,-7.813751221E-2,7.933502197E-2,9.802814941E0
1.116520929E1,-7.170089722E-2,7.200027466E-2,9.797426147E0
1.117519529E1,-6.601272583E-2,8.068222046E-2,9.766739960E0
1.118518129E1,-6.242019653E-2,6.945556641E-2,9.821675720E0
1.119516729E1,-8.352630615E-2,7.379653931E-2,9.771230621E0
1.120515329E1,-8.711883545E-2,7.723937988E-2,9.798623657E0
1.121513929E1,-7.619155884E-2,7.619155884E-2,9.820777588E0
1.122512529E1,-6.691085815E-2,8.247848511E-2,9.773625641E0
1.123511129E1,-5.987548828E-2,7.634124756E-2,9.806706848E0
1.124509729E1,-6.795867920E-2,8.008346558E-2,9.794282684E0
1.125508329E1,-9.190887451E-2,8.083190918E-2,9.787247314E0
1.126506929E1,-6.990463257E-2,7.379653931E-2,9.813143463E0
1.127505529E1,-8.996292114E-2,8.098159790E-2,9.764045563E0
1.128504129E1,-7.933502197E-2,7.933502197E-2,9.802515564E0
1.129502729E1,-7.469467163E-2,8.562194824E-2,9.809550934E0
1.130501329E1,-7.514373779E-2,8.547225952E-2,9.782606964E0
1.131499929E1,-6.915618896E-2,8.023315430E-2,9.815987549E0
1.132498529E1,-7.334747314E-2,7.529342651E-2,9.790839844E0
1.133497229E1,-6.301895142E-2,7.574249268E-2,9.786798248E0
1.134495829E1,-6.735992432E-2,8.173004150E-2,9.815688171E0
1.135494429E1,-7.544311523E-2,8.217910767E-2,9.768685913E0
1.136493029E1,-7.200027466E-2,7.259902954E-2,9.804611206E0
1.137491629E1,-7.933502197E-2,7.394622803E-2,9.796827393E0
1.138490229E1,-6.481521606E-2,9.131011963E-2,9.759554901E0
1.139488829E1,-7.514373779E-2,7.379653931E-2,9.809401245E0
1.140487429E1,-7.708969116E-2,6.735992432E-2,9.795480194E0
1.141486029E1,-6.661148071E-2,8.023315430E-2,9.780211945E0
1.142484629E1,-6.256988525E-2,7.469467163E-2,9.787247314E0
1.143483229E1,-7.753875732E-2,8.502319336E-2,9.785451050E0
1.144481829E1,-8.322692871E-2,8.128097534E-2,9.785001984E0
1.145480429E1,-8.442443848E-2,6.765930176E-2,9.796977081E0
1.146479029E1,-6.990463257E-2,8.023315430E-2,9.791887665E0
1.147477629E1,-5.403762817E-2,6.421646118E-2,9.776170349E0
1.148476229E1,-6.047424316E-2,7.259902954E-2,9.793384552E0
1.149474829E1,-6.541397095E-2,8.262817383E-2,9.789342957E0
1.150473429E1,-8.577163696E-2,8.786727905E-2,9.805958405E0
1.151472029E1,-8.472381592E-2,9.565109253E-2,9.803563385E0
1.152470629E1,-7.424560547E-2,7.753875732E-2,9.792785797E0
1.153469229E1,-7.155120850E-2,7.035369873E-2,9.794582062E0
1.154467829E1,-6.301895142E-2,6.197113037E-2,9.789043579E0
1.155466429E1,-6.975494385E-2,6.676116943E-2,9.786349182E0
1.156465029E1,-8.756790161E-2,9.595046997E-2,9.783355408E0
1.157463629E1,-8.517288208E-2,8.382568359E-2,9.798324280E0
1.158462229E1,-7.499404907E-2,8.517288208E-2,9.789193268E0
1.159460929E1,-5.792953491E-2,8.442443848E-2,9.796677704E0
1.160459529E1,-6.556365967E-2,7.888595581E-2,9.792785797E0
1.161458129E1,-6.616241455E-2,7.933502197E-2,9.787397003E0
1.162456729E1,-8.547225952E-2,7.664062500E-2,9.809550934E0
1.163455329E1,-9.131011963E-2,8.143066406E-2,9.794582062E0
1.164453929E1,-7.843688965E-2,7.768844604E-2,9.803264008E0
1.165452529E1,-6.301895142E-2,6.212081909E-2,9.796078949E0
1.166451129E1,-5.538482666E-2,6.825805664E-2,9.789792023E0
1.167449729E1,-7.080276489E-2,8.113128662E-2,9.773625641E0
1.168448329E1,-9.250762939E-2,9.011260986E-2,9.793683929E0
1.169446929E1,-9.175918579E-2,8.681945801E-2,9.801018677E0
1.170445529E1,-6.316864014E-2,6.436614990E-2,9.799521790E0
1.171444129E1,-6.915618896E-2,6.855743408E-2,9.809550934E0
1.172442729E1,-6.691085815E-2,7.185058594E-2,9.777068481E0
1.173441329E1,-8.307723999E-2,7.649093628E-2,9.805808716E0
1.174439929E1,-9.220825195E-2,7.993377686E-2,9.771979065E0
1.175438529E1,-7.604187012E-2,8.008346558E-2,9.815987549E0
1.176437129E1,-7.798782349E-2,7.933502197E-2,9.798174591E0
1.177435729E1,-5.658233643E-2,7.095245361E-2,9.805359650E0
1.178434329E1,-5.538482666E-2,6.930587769E-2,9.793085175E0
1.179432929E1,-7.394622803E-2,8.487350464E-2,9.799521790E0
1.180431529E1,-8.547225952E-2,7.469467163E-2,9.798024902E0
1.181430129E1,-8.247848511E-2,8.008346558E-2,9.802665253E0
1.182428721E1,-6.780899048E-2,7.918533325E-2,9.793085175E0
1.183427321E1,-6.107299805E-2,6.032455444E-2,9.798324280E0
1.184425921E1,-6.646179199E-2,7.738906860E-2,9.778265991E0
1.185424521E1,-7.933502197E-2,9.355545044E-2,9.810598755E0
1.186423221E1,-9.864486694E-2,7.454498291E-2,9.787995758E0
1.187421821E1,-6.735992432E-2,7.664062500E-2,9.808652802E0
1.188420421E1,-6.511459351E-2,6.706054688E-2,9.789492645E0
1.189419021E1,-6.706054688E-2,7.708969116E-2,9.791588287E0
1.190417621E1,-8.532257080E-2,6.735992432E-2,9.803563385E0
1.191416221E1,-7.319778442E-2,7.454498291E-2,9.798923035E0
1.192414821E1,-7.379653931E-2,7.978408813E-2,9.792187042E0
1.193413421E1,-6.885681152E-2,8.442443848E-2,9.793983307E0
1.194412021E1,-6.765930176E-2,6.885681152E-2,9.789492645E0
1.195410621E1,-6.242019653E-2,7.155120850E-2,9.798623657E0
1.196409221E1,-7.694000244E-2,6.915618896E-2,9.789492645E0
1.197407821E1,-7.379653931E-2,8.158035278E-2,9.806557159E0
1.198406421E1,-7.948471069E-2,7.813751221E-2,9.775721283E0
1.199405021E1,-7.843688965E-2,7.993377686E-2,9.804311829E0
1.200403621E1,-6.331832886E-2,8.307723999E-2,9.809550934E0
1.201402221E1,-6.526428223E-2,8.128097534E-2,9.789642334E0
1.202400821E1,-7.559280396E-2,8.292755127E-2,9.786798248E0
1.203399421E1,-7.439529419E-2,7.963439941E-2,9.791737976E0
1.204398021E1,-8.532257080E-2,7.708969116E-2,9.799821167E0
1.205396621E1,-7.185058594E-2,8.816665649E-2,9.796078949E0
1.206395221E1,-5.852828979E-2,7.364685059E-2,9.782756653E0
1.207393821E1,-6.466552734E-2,6.885681152E-2,9.815688171E0
1.208392421E1,-7.379653931E-2,7.319778442E-2,9.788295135E0
1.209391021E1,-7.798782349E-2,8.412506104E-2,9.790540466E0
1.210389621E1,-7.828720093E-2,6.466552734E-2,9.787846069E0
1.211388221E1,-6.885681152E-2,8.412506104E-2,9.785301361E0
1.212386821E1,-7.214996338E-2,8.517288208E-2,9.786199493E0
1.213385521E1,-7.619155884E-2,7.274871826E-2,9.801916809E0
1.214384121E1,-8.202941895E-2,8.023315430E-2,9.806557159E0
1.215382721E1,-8.457412720E-2,8.098159790E-2,9.799521790E0
1.216381321E1,-8.143066406E-2,7.753875732E-2,9.790839844E0
1.217379921E1,-7.559280396E-2,6.960525513E-2,9.776469727E0
1.218378521E1,-6.870712280E-2,7.783813477E-2,9.804461517E0
1.219377121E1,-6.795867920E-2,8.861572266E-2,9.696386261E0
1.220375721E1,-9.580078125E-2,8.158035278E-2,9.766141205E0
1.221374321E1,-8.352630615E-2,6.721023560E-2,1.004830444E1
1.222372921E1,-6.331832886E-2,8.053253174E-2,9.559720459E0
1.223371521E1,-6.511459351E-2,4.266128540E-2,9.934690704E0
1.224370121E1,-5.538482666E-2,6.451583862E-2,9.833501129E0
1.225368721E1,-8.098159790E-2,6.496490479E-2,9.704768829E0
1.226367321E1,-7.409591675E-2,8.128097534E-2,9.892927551E0
1.227365921E1,-7.514373779E-2,9.595046997E-2,9.740843811E0
1.228364521E1,-8.232879639E-2,8.367599487E-2,9.805359650E0
1.229363121E1,-6.212081909E-2,8.607101440E-2,9.813442841E0
1.230361721E1,-5.718109131E-2,7.484436035E-2,9.761051788E0
1.231360321E1,-8.547225952E-2,8.637039185E-2,9.818232880E0
1.232358921E1,-8.128097534E-2,1.043330383E-1,9.785301361E0
1.233357521E1,-7.140151978E-2,7.304809570E-2,9.797575836E0
1.234356121E1,-7.140151978E-2,6.840774536E-2,9.804611206E0
1.235354721E1,-5.942642212E-2,7.529342651E-2,9.780960388E0
1.236353321E1,-6.945556641E-2,7.484436035E-2,9.805509338E0
1.237351921E1,-6.361770630E-2,8.128097534E-2,9.795330505E0
1.238350521E1,-6.975494385E-2,8.457412720E-2,9.800120544E0
1.239349221E1,-8.442443848E-2,9.520202637E-2,9.781559143E0
1.240347821E1,-7.020401001E-2,7.200027466E-2,9.793085175E0
1.241346421E1,-7.229965210E-2,6.810836792E-2,9.787397003E0
1.242345021E1,-7.723937988E-2,8.277786255E-2,9.782606964E0
1.243343621E1,-9.056167603E-2,8.637039185E-2,9.798174591E0
1.244342221E1,-8.966354370E-2,8.083190918E-2,9.796677704E0
1.245340821E1,-7.110214233E-2,9.011260986E-2,9.771380310E0
1.246339421E1,-6.721023560E-2,7.828720093E-2,9.806257782E0
1.247338021E1,-6.451583862E-2,6.077362061E-2,9.782008209E0
1.248336621E1,-6.496490479E-2,6.286926270E-2,9.795330505E0
1.249335221E1,-8.517288208E-2,7.140151978E-2,9.804910583E0
1.250333821E1,-7.559280396E-2,8.562194824E-2,9.808203735E0
1.251332421E1,-6.182144165E-2,8.023315430E-2,9.783056030E0
1.252331021E1,-5.912704468E-2,6.466552734E-2,9.793534241E0
1.253329621E1,-5.942642212E-2,7.589218140E-2,9.768236847E0
1.254328221E1,-7.619155884E-2,7.200027466E-2,9.790091400E0
1.255326821E1,-6.990463257E-2,7.903564453E-2,9.792187042E0
1.256325421E1,-8.562194824E-2,8.038284302E-2,9.798473969E0
1.257324021E1,-6.077362061E-2,7.170089722E-2,9.800569611E0
1.258322621E1,-7.065307617E-2,6.735992432E-2,9.781708832E0
1.259321221E1,-6.691085815E-2,8.083190918E-2,9.796977081E0
1.260319821E1,-7.574249268E-2,7.963439941E-2,9.808203735E0
1.261318421E1,-7.095245361E-2,8.232879639E-2,9.795779572E0
1.262317021E1,-7.813751221E-2,7.978408813E-2,9.754166107E0
1.263315621E1,-9.116043091E-2,6.242019653E-2,9.706265717E0
1.264314221E1,-6.945556641E-2,6.182144165E-2,1.000564316E1
1.265312821E1,-6.197113037E-2,7.544311523E-2,9.728120270E0
1.266311421E1,-8.292755127E-2,5.014572144E-2,9.898316345E0
1.267310121E1,-7.244934082E-2,7.499404907E-2,9.826465759E0
1.268308721E1,-6.870712280E-2,5.418731689E-2,9.790390778E0
1.269307321E1,-6.750961304E-2,7.664062500E-2,9.810000000E0
1.270305921E1,-6.092330933E-2,7.933502197E-2,9.756710815E0